user_id,amount,time_delta,device_type,ip_region,is_fraud
1282,145.65178599443902,10150,mobile,OTHER,0
1139,2335.6404462306896,26329,web,IN,0
1400,384.61291367631685,69099,pos,IN,0
1901,1814.5897246457573,33624,web,EU,0
1096,3612.0322748883063,42256,web,EU,0
1516,2813.652711592509,36390,pos,EU,0
1568,2796.271490258825,4207,mobile,US,0
1923,1458.9805746908908,63566,web,OTHER,0
1845,4428.152193237619,20898,web,EU,0
1068,1773.9745955502187,79688,pos,US,0
1117,4990.349619928705,4371,pos,US,0
1887,1581.6190635661499,24046,web,OTHER,0
1058,1410.3001074761073,52585,mobile,OTHER,0
1032,502.9652199575473,48672,pos,EU,0
1317,1573.9781553709888,15327,web,US,0
1049,303.0063148002008,67778,mobile,OTHER,0
1879,4075.6811925878083,30640,pos,OTHER,1
1488,2253.3562840425684,60875,pos,OTHER,0
1018,10114.023023637166,39767,web,OTHER,0
1725,193.236410933197,21279,pos,US,0
1196,550.6448697699624,71981,web,IN,0
1890,4193.722442528384,68552,pos,OTHER,0
1449,1005.8938175877691,80440,mobile,US,0
1989,1255.8539960447272,39584,mobile,OTHER,0
1558,3941.5601387398433,70401,pos,US,0
1678,1475.5495851553014,9677,web,EU,0
1451,430.0428738714524,4235,pos,IN,0
1288,4451.805874259321,21341,web,US,0
1140,63.1085960706312,84260,pos,US,0
1083,4515.152091605708,8527,mobile,US,0
1693,103.68210280509385,72379,web,OTHER,0
1390,2192.3267669720503,34627,mobile,EU,0
1590,148.75621965287928,1208,mobile,OTHER,0
1214,2449.8004324729022,82845,mobile,EU,0
1525,69.12351429834675,62421,pos,IN,0
1214,3696.1229224820227,52098,web,OTHER,0
1402,1254.5089694493404,64415,mobile,US,0
1127,196.2268182372322,5430,web,IN,0
1821,2453.9332622432958,53592,web,OTHER,0
1476,1343.9073459091094,7592,mobile,EU,0
1759,423.7862973746674,38661,pos,OTHER,0
1403,31.592967962877562,77314,mobile,OTHER,0
1028,1082.563682185725,40460,mobile,US,0
1791,179.03826825188364,78085,web,US,0
1337,197.80659078312635,62100,pos,IN,0
1830,622.1185333600392,62849,web,US,0
1713,1990.983364579315,78406,pos,OTHER,0
1360,1509.6648156231029,4662,mobile,OTHER,0
1568,142.96473884556232,44803,pos,EU,0
1391,6911.176783882624,18783,web,OTHER,0
1217,4363.722784794392,49180,mobile,IN,0
1573,600.1180022712031,1899,pos,IN,0
1668,260.98876308599716,78456,pos,US,0
1201,5708.564895763097,40069,web,EU,0
1016,1236.6055628271997,67964,pos,OTHER,0
1321,745.5127329323666,76304,mobile,US,0
1517,1348.0936590753872,83957,pos,OTHER,0
1569,2963.3575593681153,58655,web,IN,0
1324,368.7720886925834,36124,pos,IN,0
1411,2917.6942674504353,56199,mobile,EU,0
1317,2768.1679151963485,52873,mobile,OTHER,0
1680,1550.2256928432234,4903,pos,OTHER,0
1964,4017.4784429269844,26851,pos,IN,0
1081,283.457520378429,48555,mobile,EU,0
1473,1810.1032887270117,43035,web,US,0
1467,1193.2865270935863,64844,mobile,EU,1
1424,1097.373847178381,8281,pos,US,0
1944,582.2053554999928,80491,pos,US,1
1730,931.3210501739314,46815,web,IN,0
1688,228.91633936179653,57466,mobile,US,0
1203,579.6326159990771,46974,mobile,OTHER,0
1582,634.8126061154857,37730,web,IN,0
1386,2550.707531921438,32801,mobile,EU,0
1777,99.53718248486771,74424,web,EU,0
1097,2106.4690697413625,78872,mobile,US,0
1344,500.5411431888942,71714,web,OTHER,0
1802,170.8140694513963,41207,web,EU,0
1207,715.6545326013562,3927,web,US,0
1513,508.4246247186256,60446,pos,EU,0
1635,1606.0686333564772,43057,pos,OTHER,0
1791,884.3922250775386,75691,pos,US,0
1585,6762.421448973151,68496,mobile,OTHER,0
1165,6623.605659878099,84148,web,US,0
1021,1172.9500198283617,34162,mobile,OTHER,0
1153,3170.3440564929283,59252,mobile,EU,0
1938,26.71470888356404,18408,web,EU,0
1438,1587.3126761058022,78562,pos,OTHER,0
1294,2719.68793350197,71601,mobile,EU,0
1218,489.1001531233385,56715,mobile,EU,0
1668,126.24545870849998,6640,mobile,US,0
1494,339.01348298849393,2479,pos,OTHER,0
1229,1166.2482168893732,64547,web,US,0
1019,1411.9438169293792,73466,web,EU,0
1986,958.9288745250609,62877,mobile,EU,0
1552,1159.543303565872,41942,web,IN,0
1949,1270.6433814977047,29975,pos,OTHER,0
1147,2934.4593346248034,44184,web,OTHER,0
1107,222.40374884095246,8419,mobile,US,0
1402,2930.246327130626,83187,mobile,OTHER,0
1595,2333.5293987787722,57149,web,US,0
1482,2706.963731118061,79920,mobile,EU,0
1366,2652.0427429459155,31709,pos,IN,0
1833,1271.991059848028,32925,pos,EU,0
1413,474.99258314955534,23383,pos,US,0
1308,1538.4540866793577,26650,pos,US,0
1801,6339.316913883703,30374,mobile,IN,0
1917,1776.0173400618594,82681,mobile,EU,0
1834,22.21723614758501,74502,web,OTHER,0
1133,123.13580599488147,22792,mobile,IN,0
1718,9885.047030309383,58897,web,OTHER,0
1282,149.33149064546527,23116,mobile,EU,0
1777,94.27789245515547,17342,web,IN,0
1072,870.892991570961,16638,web,EU,0
1480,6968.106297065333,24270,pos,EU,0
1351,767.4321459186438,83490,web,OTHER,0
1559,1054.8727460340801,23878,web,OTHER,0
1325,2010.6650349993206,40274,web,OTHER,0
1744,48.81457721737633,56036,web,EU,1
1442,4560.934560699969,12406,web,US,0
1099,1465.6189354117846,62310,pos,EU,0
1058,1257.7582895156863,41768,web,US,0
1507,3942.6336357114487,9974,web,IN,0
1257,6118.477134518872,58566,web,OTHER,0
1412,1101.3005081901179,23092,mobile,OTHER,0
1451,378.54994198946275,19585,mobile,EU,0
1064,3382.481428018189,74608,pos,US,0
1594,1032.5489544253737,70625,web,IN,0
1153,5483.592686970789,16551,web,EU,0
1984,5987.427976564599,2064,mobile,IN,0
1265,243.94893627260328,73840,web,US,0
1820,6272.471478890697,11632,pos,OTHER,0
1078,918.5874129451838,1126,web,OTHER,0
1314,2078.343894204289,35410,pos,US,0
1661,70.73645702870255,50582,mobile,OTHER,0
1946,4394.366089906389,22486,pos,EU,0
1559,2052.19629260879,78331,pos,US,0
1916,2063.147666573337,83555,pos,OTHER,0
1890,4649.173937270656,74399,pos,US,0
1247,1419.9649032530594,1691,pos,IN,0
1789,1057.0175746588425,15741,pos,EU,0
1867,4021.7535578686343,48644,pos,EU,0
1609,2712.85382950457,85878,pos,EU,0
1413,5950.905205020631,9157,pos,OTHER,0
1024,5630.888676685901,37215,mobile,IN,0
1283,963.5894704313641,63390,pos,OTHER,0
1448,1184.744971958885,75695,pos,OTHER,0
1880,591.3880419080881,2809,web,US,0
1300,2161.434071087947,62988,web,EU,0
1067,906.8184663192771,70939,web,OTHER,0
1006,3084.4993716842205,67501,pos,EU,0
1816,259.1943083274398,62168,mobile,IN,0
1136,247.50806840414236,60735,mobile,IN,0
1163,457.4566881047563,17207,web,EU,0
1082,176.1158964083708,9630,web,EU,0
1896,1935.3344156436267,32338,pos,IN,0
1649,318.818752504189,63830,mobile,IN,0
1419,348.6184844946757,69402,mobile,OTHER,0
1072,28.6608307996871,69831,web,IN,0
1236,3047.346425163587,46940,mobile,OTHER,0
1045,3345.7786405708102,12966,web,IN,0
1617,353.5278573921417,12229,web,OTHER,0
1927,2690.4924395178036,48420,pos,US,0
1799,1136.7157084298885,49230,web,US,0
1261,547.8078779840388,12823,pos,OTHER,0
1175,1942.4687723668067,30071,mobile,EU,0
1165,393.2079112541829,68724,mobile,US,0
1656,2828.429938929188,7136,web,IN,0
1841,97.57230625311105,79045,web,EU,0
1369,6394.7636167665105,39442,pos,IN,0
1794,149.17826069440736,39885,pos,US,0
1053,1732.3762836187193,18044,mobile,IN,0
1689,4649.54464087767,75044,mobile,OTHER,0
1418,23.951788918083906,3063,web,EU,0
1755,1380.361014935192,52215,web,US,0
1506,861.5872609479519,83991,pos,EU,0
1340,1736.5836196794678,53410,web,OTHER,0
1126,510.9652005742855,10869,pos,US,0
1408,134.20193289058835,68090,mobile,IN,0
1923,1966.6409034706592,17429,mobile,EU,0
1366,1078.619063420923,71494,web,US,0
1270,1948.29280592765,70115,pos,US,0
1643,472.81006171514804,38390,web,OTHER,0
1604,827.2201659442533,34735,web,US,0
1378,1649.618423013044,76085,pos,US,0
1072,1798.4384571177116,65108,web,OTHER,0
1922,931.4330489293127,84171,pos,IN,0
1921,657.1559327843853,11680,pos,IN,0
1914,639.5859861528576,47744,web,US,0
1247,384.0150730261834,24718,pos,IN,0
1859,787.2854246802345,25580,mobile,OTHER,0
1784,444.88843434373933,64103,mobile,IN,0
1042,2009.2354363235847,34783,mobile,US,0
1376,1683.605298638508,70161,mobile,OTHER,0
1040,964.4401296560708,23104,web,IN,0
1169,788.5460078545922,53078,mobile,EU,0
1945,542.6051049288017,28535,mobile,EU,0
1211,1533.4079401872173,38637,mobile,OTHER,0
1492,5024.212808170409,50487,mobile,IN,0
1679,2314.834087498494,33436,web,US,0
1038,2728.3982495702103,33153,mobile,EU,0
1368,3596.0927447841536,58953,pos,IN,0
1756,866.6028569613953,19639,pos,IN,0
1150,129.87887149709672,16397,web,US,0
1110,1948.6809856299724,40495,web,US,0
1479,418.1664532364331,26784,web,IN,0
1435,1683.4969401983842,5404,mobile,US,0
1046,2690.383402625902,64053,web,OTHER,0
1574,3061.6074893238633,23839,mobile,EU,0
1736,718.6114320526892,38920,web,EU,0
1365,1436.6560781801315,77896,pos,IN,0
1068,1940.2539677693942,47996,pos,IN,0
1298,3423.8354038594866,22615,mobile,US,0
1943,2865.8385291997256,75594,web,EU,0
1801,8841.588311702739,101,pos,US,0
1295,16.235069491677052,61721,mobile,IN,0
1202,1150.6907465617503,70515,pos,IN,0
1060,591.5480789060992,10989,web,IN,0
1945,255.42445575267286,80068,mobile,IN,0
1962,4849.851883196491,77168,pos,IN,0
1829,12391.637552698923,77230,web,IN,0
1313,398.35657197475496,38149,mobile,OTHER,0
1160,78.38288419020208,13824,pos,OTHER,0
1330,643.3174543931864,24697,pos,US,0
1527,3601.946589700311,11630,mobile,OTHER,0
1337,695.9687281757381,3857,web,US,0
1605,117.16905450786511,31052,mobile,US,0
1303,107.84018586697935,66612,pos,OTHER,0
1502,1115.215419242854,86334,pos,EU,0
1649,5371.375912542161,33470,pos,US,0
1337,673.5217931499473,73722,web,IN,1
1549,1114.2895692142533,72373,pos,US,0
1638,215.02300002847898,46073,pos,US,0
1274,1360.749367646388,43407,mobile,EU,0
1163,2385.0575045780356,35018,pos,IN,0
1442,632.5756500124082,10706,mobile,EU,0
1318,703.9756300725782,19607,pos,EU,0
1588,3690.004382795067,73655,mobile,EU,0
1503,20.835599340681352,35320,mobile,US,0
1685,2023.7908070994429,57255,mobile,IN,0
1386,1001.3698792953694,45319,mobile,IN,0
1969,708.7281280492252,2215,web,EU,0
1869,2143.515243140708,74071,pos,OTHER,0
1832,3599.605722981037,49870,web,IN,0
1887,1634.6658633240309,35229,pos,IN,0
1602,63.17664184678472,44697,mobile,EU,0
1749,1237.5686191435234,3256,pos,US,0
1775,1242.620493846699,27842,mobile,EU,0
1690,1569.6413394346368,5335,pos,OTHER,0
1493,2223.1452303569135,77818,mobile,OTHER,0
1489,39.01488494506823,40523,pos,EU,0
1720,1394.3611049582162,39709,pos,OTHER,0
1072,1774.958443691164,65151,pos,US,0
1508,841.218568147833,30698,mobile,US,0
1389,2207.4419913790966,10723,pos,US,0
1618,518.0019179869151,65481,mobile,OTHER,0
1856,763.611423279038,16030,web,US,0
1294,6580.493798954079,65551,pos,EU,0
1368,855.637307298097,77043,mobile,US,0
1955,850.8282075705257,8209,mobile,OTHER,0
1795,1811.1004158349572,75508,mobile,IN,0
1864,7079.218232300899,8128,web,OTHER,1
1693,8158.570563423412,47783,mobile,EU,0
1548,1733.3730538531875,15647,web,EU,0
1648,2.175222078910562,83745,web,OTHER,0
1849,4618.344496855905,22714,mobile,US,0
1567,1689.0472589465585,32268,pos,US,0
1186,911.4013188062564,3865,web,IN,0
1852,3534.4670992957576,76198,mobile,US,0
1769,1021.0928566566788,32560,web,EU,0
1444,69.2750370041572,75859,mobile,US,0
1569,3441.5460706542317,72247,mobile,OTHER,0
1362,1578.696879001729,31363,web,OTHER,0
1122,825.4131433343415,32381,mobile,IN,0
1187,577.7452320121307,64995,web,EU,0
1741,1801.8067506779619,41285,mobile,OTHER,0
1679,466.5129000300065,79923,pos,EU,0
1419,782.683290495083,78875,pos,US,0
1625,2024.118735283624,55278,web,IN,0
1251,4266.434995377432,15317,web,IN,0
1618,1522.3824120799236,24464,web,US,0
1548,2846.7998593873253,75740,web,OTHER,0
1334,2879.9017652545194,4889,pos,EU,0
1091,2183.3962096014893,11326,web,EU,0
1529,564.2970553933154,19089,mobile,EU,0
1865,4031.635850133231,74923,mobile,OTHER,0
1062,1146.3797961916566,76804,web,US,0
1661,90.43566735869895,15420,mobile,EU,0
1511,561.0492830146084,53750,web,OTHER,0
1138,2901.0118264161633,45855,mobile,EU,0
1697,143.27845962160205,2905,mobile,OTHER,0
1184,318.8460468343859,78967,web,US,0
1204,2369.823361540353,63557,web,EU,0
1771,4462.404900154485,80536,pos,US,0
1213,2008.779973818824,20701,web,IN,0
1255,502.80585995584335,27634,pos,OTHER,0
1134,109.78640256700216,84645,web,IN,0
1572,1909.6815692024688,24056,mobile,US,0
1874,97.11739557512826,18643,pos,US,0
1821,1897.225263412783,53015,mobile,US,0
1087,511.2816896056531,58275,web,EU,0
1835,4700.529059085127,3647,web,EU,0
1987,1289.0670867499668,13174,web,US,0
1206,507.0468468552373,7026,web,US,0
1128,3836.6234583137466,12550,pos,EU,0
1822,586.1542618124649,14854,pos,EU,0
1002,732.293827849767,50424,web,OTHER,0
1973,3594.885968353658,61157,mobile,US,0
1933,738.6290611979724,11327,pos,EU,0
1753,1055.8207111612307,3464,mobile,EU,0
1120,854.3961471397977,27164,web,IN,0
1384,247.50233427124763,14076,pos,US,0
1613,79.34491982436853,43316,pos,US,0
1037,2578.63059706712,16011,pos,EU,0
1340,2072.047657467549,66434,mobile,IN,0
1924,663.5913666710242,606,web,OTHER,0
1644,700.8153202949079,36446,web,US,0
1713,5801.054489780483,37316,pos,OTHER,0
1859,8791.62277600792,8653,pos,US,0
1020,1282.76062893839,32230,web,EU,0
1241,3243.5447956157614,30531,mobile,OTHER,0
1454,2668.815142378511,49102,pos,US,0
1962,705.7008463928145,85951,mobile,OTHER,0
1620,120.69508027023569,80267,mobile,EU,0
1302,307.5994161649546,37925,web,IN,0
1595,3643.952261752747,38542,web,IN,0
1594,2627.678170663024,64659,mobile,OTHER,0
1802,2183.2823536310707,56328,mobile,OTHER,0
1963,280.0162582555524,43655,web,OTHER,0
1068,2042.9174624095704,15931,pos,US,0
1128,2958.155987807112,3519,mobile,EU,0
1195,3940.840667068579,30983,pos,OTHER,0
1139,26.639184862558327,6776,mobile,IN,0
1443,2307.0353674461817,23991,web,US,0
1282,38.56474273607189,5379,pos,OTHER,0
1311,2454.297579700371,46403,web,US,0
1745,2019.1234904107534,39442,mobile,OTHER,0
1534,321.15425067360223,71981,web,OTHER,0
1664,2905.9092078474323,79713,pos,US,0
1276,141.59102952289044,25061,web,EU,0
1060,3501.9888261956958,74916,pos,EU,0
1318,607.4311695758187,46994,web,IN,0
1889,2334.972306406185,22766,web,EU,0
1051,5145.8853043538675,59054,pos,EU,0
1855,830.5067889430503,23197,pos,US,0
1152,1397.9043054733172,15469,pos,US,0
1748,1243.9540222963813,8175,mobile,IN,0
1310,343.027581099951,45821,web,OTHER,0
1813,1784.7188203783248,19099,pos,US,0
1543,2717.3733183536706,72583,mobile,US,0
1566,4974.815443897838,4187,mobile,US,1
1863,3804.970057387366,16723,pos,EU,0
1388,1426.7788782499517,71505,pos,US,0
1547,2538.9233191941576,40453,pos,IN,0
1621,3226.7253422055182,28271,mobile,IN,0
1176,1360.417345390715,48312,mobile,US,0
1361,245.3017403077114,41130,web,OTHER,0
1313,1152.2604813506612,6388,mobile,US,0
1806,3696.3807808944734,24395,pos,IN,0
1847,1815.8585995310252,76828,web,OTHER,0
1096,2578.0331603301115,30094,web,EU,1
1880,409.7921627300103,56637,web,US,0
1212,6667.3261665682785,68147,web,IN,0
1828,1035.2994752907396,35242,pos,EU,1
1136,2120.5273116272633,54408,web,IN,0
1005,38.10521662633109,28338,pos,EU,0
1108,272.3709941608017,4805,mobile,IN,0
1546,3046.834859714873,34059,pos,IN,0
1038,6882.1300084963505,75764,web,EU,0
1661,771.4877772377212,57451,mobile,US,0
1424,75.77912772933082,51760,mobile,IN,0
1629,895.284171595198,59530,mobile,OTHER,0
1260,35.24499677948017,31335,web,US,0
1425,427.3101498979969,63535,pos,OTHER,0
1086,2792.4632657508646,63453,pos,IN,0
1464,5532.049364934573,6512,web,EU,0
1075,183.02279426046653,40966,web,US,0
1470,1632.4418795353247,39441,mobile,EU,0
1975,585.7399356770404,63119,pos,EU,0
1962,299.45889597092247,85264,web,OTHER,0
1413,494.30963124721194,49218,web,OTHER,0
1824,1724.377342147548,31140,pos,US,0
1894,134.70522370567468,85331,mobile,US,0
1725,1139.0949753796576,68518,mobile,US,0
1456,290.5784365160455,12786,mobile,OTHER,0
1284,636.7693610899847,54741,pos,OTHER,0
1238,423.3054730122937,80203,web,EU,0
1676,4290.743925902872,70633,web,EU,0
1598,2462.08056364099,13951,web,EU,0
1652,4056.927794210444,64643,web,US,0
1671,967.2733472012168,51170,pos,IN,0
1557,752.0457268339187,72210,mobile,OTHER,0
1371,957.9666765190292,67279,mobile,US,0
1494,37.44474124494871,38489,mobile,OTHER,0
1623,2579.818792016247,36278,mobile,IN,0
1918,860.8658220722132,45042,web,OTHER,0
1044,751.7848553533936,3535,web,OTHER,0
1400,1823.3083216559348,80222,pos,OTHER,0
1246,1146.2884631059242,70673,mobile,EU,0
1615,7910.212632919653,71122,web,IN,1
1596,880.8991076969041,74091,web,US,0
1449,1903.2962141553105,56311,web,US,0
1484,746.9188967687903,1635,mobile,US,0
1645,9333.023424202582,16909,web,IN,0
1619,1177.9744956193506,21311,mobile,OTHER,1
1017,2010.9478995720135,80654,mobile,US,0
1605,271.00190977087243,67259,pos,IN,0
1661,2641.1946341358816,74148,pos,EU,0
1757,627.2584348045048,56082,mobile,IN,0
1288,1190.6376311111037,61573,mobile,EU,0
1413,4293.438552467221,69401,mobile,IN,0
1720,7050.293535221506,66604,web,EU,0
1637,1105.2826884601877,72808,web,US,0
1234,3601.2291357426207,77365,web,IN,0
1415,109.64956034085233,31132,pos,EU,0
1937,3762.1524840940842,20387,mobile,OTHER,0
1498,1985.859389390454,49782,web,US,0
1973,1341.6216822054726,61761,web,US,0
1633,4413.890028629183,67371,pos,EU,0
1649,3733.0163225115043,54471,pos,EU,0
1114,704.6405811635801,53284,mobile,IN,0
1931,3135.5210382531263,2354,mobile,EU,0
1673,209.5900926034636,13879,web,EU,0
1712,3460.5454741378812,76669,web,OTHER,0
1233,2250.6659636916575,8204,web,US,0
1539,183.93746537420827,10323,web,EU,0
1010,2298.2129005208094,76832,web,EU,0
1205,1737.4754113668218,58776,pos,OTHER,0
1678,1805.5159341105427,35926,mobile,EU,0
1246,687.4157198060792,22248,pos,OTHER,0
1558,619.8477282193041,17341,mobile,US,0
1757,2875.4710133286753,85779,mobile,US,0
1126,593.6164615966304,22523,mobile,OTHER,0
1146,1182.1281660643185,44595,pos,OTHER,0
1117,2373.5038673812924,77632,web,US,0
1910,165.9291555725625,46336,mobile,US,0
1381,1805.5074569608362,34724,mobile,OTHER,0
1411,1780.156465150629,75741,pos,IN,0
1663,2305.474192150365,4992,pos,US,0
1583,923.8426633478706,36834,web,US,1
1362,1191.967525629604,16068,web,OTHER,0
1508,800.8635351267405,13764,mobile,OTHER,0
1136,3302.2731571203562,51956,pos,OTHER,0
1174,279.9286737942012,44864,web,IN,0
1288,6591.187284239125,17409,web,OTHER,0
1957,2014.8182767828603,25177,web,IN,0
1480,4359.084705815334,35098,pos,OTHER,0
1018,1111.0584027593818,51851,pos,OTHER,0
1194,807.7699255672186,53847,pos,IN,0
1329,4619.739324801745,35795,pos,EU,0
1935,208.21821771319873,63325,pos,US,0
1174,249.10305147187185,58487,mobile,OTHER,0
1448,711.484405253458,1012,mobile,EU,0
1924,6426.532265623048,23428,pos,IN,0
1945,2005.160792531647,38393,mobile,OTHER,0
1353,1615.7414372808407,58991,pos,IN,0
1498,2443.977145228788,50853,mobile,IN,0
1140,1080.764827887489,15230,mobile,IN,1
1757,2838.242647677058,78781,web,EU,0
1896,999.213245446001,82139,pos,IN,0
1929,3501.578860880258,25303,mobile,US,0
1092,622.0244515653138,23537,mobile,OTHER,0
1943,650.2048828484723,5586,web,OTHER,0
1238,1477.8935247560191,49131,mobile,US,0
1204,1126.9103521911088,61958,web,OTHER,0
1559,2088.9065212637292,57211,mobile,US,0
1432,906.0279632172172,82732,web,EU,0
1244,524.1602972473938,80374,web,IN,0
1831,1269.0342710920258,5457,pos,EU,0
1316,1646.3135616646646,53862,pos,US,0
1924,307.70157520146614,37290,mobile,IN,0
1294,1627.1011084097727,9776,pos,EU,0
1639,769.1399945434101,64882,pos,IN,0
1855,996.647810082394,14100,pos,IN,0
1281,655.1149443332642,41843,mobile,EU,0
1016,5359.22661300693,57164,mobile,OTHER,0
1070,2299.829784809861,82352,pos,US,0
1268,608.8707543324383,77763,pos,EU,0
1324,2071.4515194918913,74676,mobile,EU,0
1793,3775.2954386486504,44868,pos,OTHER,0
1304,1027.0926708712807,9860,web,US,0
1450,3543.413854046207,55701,mobile,EU,0
1006,335.45303528563846,2540,mobile,IN,0
1313,3460.7421638568026,78736,web,US,0
1816,1554.3373043017052,33159,pos,OTHER,0
1102,504.5641903790508,65619,web,EU,1
1820,1045.5986618683921,50155,pos,IN,0
1192,8844.52967370423,57825,pos,US,0
1752,3060.8470047925894,12282,mobile,EU,0
1573,1711.738667930789,15121,mobile,US,0
1528,244.70572463894533,9947,pos,IN,0
1170,1081.9222858486933,76428,web,IN,0
1536,610.474572262279,85177,mobile,US,0
1250,147.29540435385746,26112,pos,IN,0
1764,1562.664916104936,52397,mobile,IN,0
1386,4399.798900377728,33291,mobile,US,0
1206,2251.5551007453337,34463,mobile,US,0
1540,574.5120277366244,84173,web,OTHER,0
1628,1704.6826135350523,4838,web,EU,0
1415,5737.645431070141,11802,pos,OTHER,0
1793,2566.862303319232,23711,web,OTHER,0
1379,2338.97464251968,40917,pos,OTHER,0
1143,6893.948652614975,13066,pos,OTHER,0
1024,3207.6405537144697,62547,mobile,EU,0
1821,293.8089282509229,45475,mobile,US,0
1667,854.3023821350209,36389,web,IN,0
1072,6712.870681149952,76168,pos,IN,0
1631,1345.5341232177525,74668,pos,US,0
1823,236.75067403708394,79844,mobile,US,0
1832,1227.2118298112327,3710,mobile,US,0
1092,2388.000287845473,48755,mobile,IN,0
1504,12021.883346663533,86258,web,OTHER,0
1597,782.8442969832729,5095,pos,OTHER,0
1335,1443.4508519116575,9416,pos,OTHER,0
1424,4235.2125505242675,48847,pos,EU,0
1498,877.8386791811621,79067,mobile,OTHER,0
1363,231.40889716151148,7473,web,EU,0
1946,5949.346166304646,63731,web,IN,0
1629,1340.5839507715452,36132,mobile,EU,0
1744,1397.4603159188332,84944,web,US,0
1198,1941.4945988262239,83738,web,US,0
1717,7.085784682146639,27949,pos,IN,0
1412,5351.103357921263,46909,mobile,OTHER,0
1338,897.1139937007894,49836,mobile,IN,0
1658,1011.4501818689603,23116,mobile,US,0
1961,382.58555028905545,27962,mobile,OTHER,0
1936,950.1179344583618,47084,pos,US,0
1428,3258.705105922787,59418,web,IN,0
1782,3218.792552157159,52063,web,OTHER,0
1898,5491.40572452184,47183,pos,IN,0
1138,1032.4452316616023,2018,web,US,0
1692,2466.950875363576,4224,mobile,OTHER,0
1941,1415.4561549486646,61853,pos,US,0
1541,3259.513799137293,50510,pos,OTHER,0
1056,2493.3570962891604,23076,mobile,EU,0
1231,917.4245947997143,6532,mobile,EU,0
1657,820.9769107953282,4667,mobile,US,0
1434,581.8880082833866,44024,web,IN,0
1383,1718.4781025452257,35237,mobile,EU,0
1559,6639.761214034929,40060,pos,EU,0
1193,446.4539536319553,40024,web,OTHER,0
1735,200.19865978595035,4237,web,OTHER,0
1647,254.30502959157292,67476,pos,OTHER,0
1533,3056.6255162514926,36625,web,US,0
1517,861.8883329069243,32819,mobile,IN,0
1715,508.1511733256484,81463,mobile,IN,0
1750,870.3361672584684,30101,mobile,OTHER,0
1184,2073.13958218046,66897,mobile,US,0
1871,1582.7866815240413,44697,web,OTHER,0
1291,2721.950477138492,77531,pos,IN,0
1334,828.2272432864252,24942,web,US,0
1731,1203.0642695048887,59348,pos,OTHER,0
1115,215.09997485652124,76630,pos,OTHER,0
1824,151.72995949267306,33026,mobile,IN,0
1048,1240.7425209513788,11652,web,US,0
1684,717.9168337192262,83255,mobile,IN,0
1081,1897.6308024102232,49824,web,US,0
1833,87.90830054848436,48123,web,US,0
1332,259.68527200550005,13590,mobile,OTHER,0
1556,4007.789831921362,39769,web,IN,0
1334,1670.858049432722,64987,mobile,US,0
1531,2489.968339740581,85559,pos,EU,0
1959,3689.967595290427,235,mobile,OTHER,0
1220,1246.6242080014028,72371,web,IN,0
1634,2863.0888231124986,15056,web,US,0
1745,1487.1367804311626,68744,pos,OTHER,0
1732,503.9832957885141,2401,pos,IN,0
1322,823.9409508032008,75146,pos,IN,0
1850,1348.0638575540381,54158,mobile,OTHER,0
1002,762.185734166773,60599,mobile,US,0
1693,817.5241483150036,25016,web,OTHER,0
1205,823.1459401027281,79721,pos,EU,0
1831,262.13167801898913,66187,pos,OTHER,0
1039,176.8813935152641,64431,mobile,IN,0
1058,95.22340101290976,49186,web,EU,0
1950,235.21768898434817,62307,pos,EU,0
1573,842.2961676026282,19417,mobile,US,0
1643,1802.1728398318196,78656,mobile,OTHER,0
1506,416.8718000642503,73181,pos,US,0
1571,4378.670785945416,50263,pos,OTHER,0
1883,3304.507445313341,74190,web,IN,0
1842,1470.1358603526367,79953,pos,US,0
1121,2576.22991795343,53663,mobile,IN,0
1478,912.4492732073923,67411,pos,IN,0
1618,74.94229795210485,52192,pos,EU,0
1095,4693.760547692888,75966,web,US,0
1858,273.45811543891585,12214,mobile,OTHER,0
1413,5910.614816736919,48988,pos,US,0
1234,1696.715589079836,83177,mobile,IN,0
1897,729.3078430343476,59784,web,EU,0
1061,1368.4724954741266,61354,mobile,US,0
1255,1392.82424506656,15803,pos,EU,0
1560,47.12501565604519,81659,pos,EU,0
1904,878.4363302253978,60647,web,IN,0
1347,2693.115251049859,43672,web,US,0
1670,1426.9821995752352,66946,web,US,0
1123,560.0366734334419,43389,mobile,US,0
1481,816.2669100737714,34601,mobile,EU,0
1316,3976.342924069464,83945,mobile,OTHER,0
1503,1491.1966906740877,60691,mobile,US,0
1718,1503.0451883280973,5737,web,IN,0
1047,6512.5043504618625,70530,mobile,EU,0
1408,773.9189932547034,43872,mobile,OTHER,0
1931,1306.0888096389613,47166,mobile,US,0
1135,3339.582117990415,56787,mobile,OTHER,0
1200,2845.1885985248014,31248,web,EU,0
1249,617.9460411422662,28822,web,OTHER,0
1313,327.606678834519,3214,pos,EU,0
1868,2412.6483077481553,29496,pos,OTHER,0
1367,595.8855391278591,71745,mobile,OTHER,0
1428,5119.49735059711,9645,mobile,EU,0
1829,276.79544287091505,6454,web,OTHER,0
1806,766.3757965157513,76630,pos,IN,0
1479,112.69048259680535,11264,mobile,US,0
1313,2430.1032762782966,56481,pos,OTHER,0
1499,4437.63985528765,65842,pos,OTHER,0
1720,2020.5135312159318,32022,pos,OTHER,0
1354,5553.290373524426,17959,web,US,0
1484,275.0879583029659,66409,mobile,EU,0
